bg_war_1_2;$MONARCHTITLE$ $MONARCHNAME$ $WARADJECTIVE2$ в этой войне во главе наших $RESULT2$ войск.;$MONARCHTITLE$ $MONARCHNAME$ $WARADJECTIVE2$ dans la §Y$WARADJECTIVE1$ $WARNAME$§W et nos armйes furent $RESULT2$.;Der §Y$WARADJECTIVE1$ $WARNAME$§W sah $MONARCHTITLE$ $MONARCHNAME$ $WARADJECTIVE2$. Unsere Truppen waren $RESULT2$.;$MONARCHTITLE$ $MONARCHNAME$ $WARADJECTIVE2$ w §Y$WARADJECTIVE1$ $WARNAME$§W i nasze armie $RESULT2$.;El(la) $MONARCHTITLE$ $MONARCHNAME$ $WARADJECTIVE2$ en la §Y$WARADJECTIVE1$ $WARNAME$§W y nuestros ejйrcitos han salido $RESULT2$.;$MONARCHTITLE$ $MONARCHNAME$ $WARADJECTIVE2$ nella $WARNAME$§W §Y$WARADJECTIVE1$ e il nostro esercitato и stato $RESULT2$.;$MONARCHNAME$ $MONARCHTITLE$ $WARADJECTIVE2$ a §Y$WARADJECTIVE1$ $WARNAME$§W йs seregeink $RESULT2$.;$MONARCHTITLE$ $MONARCHNAME$ $WARADJECTIVE2$ v §Y$WARADJECTIVE1$ $WARNAME$§W a naљe vojska byla $RESULT2$.;;;;;;x
bg_war_1_3;$RESULT3$ §Y$WARNAME$§W завершается по прошествии $NUMBEROF$ $YEARS$.;La §Y$WARNAME$§W $RESULT3$ a durй $NUMBEROF$ $YEARS$.;Der $RESULT3$ §Y$WARNAME$§W dauerte $NUMBEROF$ $YEARS$.;$RESULT3$ §Y$WARNAME$§W trwaіa $NUMBEROF$ $YEARS$.;La $RESULT3$ §Y$WARNAME$§W ha durado $NUMBEROF$ $YEARS$.;La §Y$WARNAME$§W $RESULT3$ и durata $NUMBEROF$ $YEARS$.;A $RESULT3$ §Y$WARNAME$§W $NUMBEROF$ $YEARS$ hosszan tartott.;$RESULT3$ §Y$WARNAME$§W trvala po $NUMBEROF$ $YEARS$.;;;;;;x
#$WARADJECTIVE1$;;;;;;;    ;;;;;;;x
bg_time_1;Малая;mineure;unbedeutende;Maіa;intrascendente;minore;kisebb;menљн;;;;;;x
bg_time_2;Короткая;brиve;sehr kurze;Bardzo krуtka;breve;breve;rцvid;struиnэ;;;;;;x
bg_time_3;Недолгая;courte;kurze;Krуtka;corta;corta;rцvid;krбtkэ;;;;;;x
bg_time_4;Кровавая;sanglante;blutige;Krwawa;sangrienta;sanguinaria;vйres;krvavэ;;;;;;x
bg_time_5;Ожесточенная;brutale;brutale;Brutalna;brutal;violenta;brutбlis;brutбlnн;;;;;;x
bg_time_6;Грандиозная;mouvementйe;epische;Epicka;йpica;epica;epikus;epickэ;;;;;;x
bg_time_7;Затяжная;longue;lange;Dіuga;prolongada;lunga;hosszъ;dlouhэ;;;;;;x
#$WARADJECTIVE1.5$;;;;;;;    ;;;;;;;x
bg_result0_1;благочестивый;juste;gerechte;Sprawiedliwa;justificada;imparziale;becsьletes;шбdnэ;;;;;;x
bg_result0_2;справедливый;justifiйe;rechtfertige;Prawa;legнtima;equa;jуsбgos;spravedlivэ;;;;;;x
bg_result0_3;прославленный;glorieuse;glorreiche;Chwalebna;gloriosa;gloriosa;dicsхsйges;slavnэ;;;;;;x
bg_result0_4;победоносный;victorieuse;siegreiche;Zwyciкska;victoriosa;vincente;gyхzedelmes;vнtмznэ;;;;;;x
bg_result0_5;безрассудный;folle;wahnwitzige;Nierozs№dna;insensata;stupida;bolond;blбznivэ;;;;;;x
bg_result0_6;бедный;dйsastreuse;tragische;Katastrofalna;desastrosa;devastante;katasztrуfбlis;katastrofбlnн;;;;;;x
bg_result0_7;неблагоразумный;peu judicieuse;dumme;Nieroztropna;imprudente;insensata;meggondolatlan;nemoudrэ;;;;;;x
#;;;;;;;    ;;;;;;;x
bg_year;год;annйe;Jahr;rok;aсo;anno;йv;rok;;;;;;x
bg_years;лет;annйes;Jahre;lat;aсos;anni;йv;roky;;;;;;x
#$WARADJECTIVE2$;;;;;;;    ;;;;;;;x
bg_part_1_1;сражается;combattit;kдmpfen;walczyі(-);ha combatido;ha combattuto;megkьzdцtt;bojoval;;;;;;x
bg_part_1_2;бьется;batailla;kдmpfen;toczyі(-a) boje;ha batallado;ha lottato;megkьzdцtt;bojoval;;;;;;x
bg_part_1_3;участвует;participa;teilnehmen;uczestniczyі(-a);ha participado;ha dato il massimo;rйszt vett;ъиastnil se;;;;;;x
bg_part_1_4;борется;lutta;in der Schlacht;starі siк(-a);ha luchado;ha lottato duramente;kьzdцtt;zбpasil;;;;;;x
bg_part_1_5;принимает участие;prit part;befehligen;wzi№і(-кіa) udziaі;ha tomado parte;ha fatto il possibile;rйszt vett;ъиastnil se;;;;;;x
bg_part_1_6;проводит кампании;fit campagne;agieren;prowadziі(-a) kampanie;ha contendido;ha fatto una campagna;megkьzdцtt;tбhl;;;;;;x
bg_part_1_7;воюет;s'impliqua;als Heerfьhrer;uczestniczyі(-a);se ha involucrado;и stato coinvolto;vezette;ъиastnil se;;;;;;x
#$RESULT1$;;;;;;;    ;;;;;;;x
bg_result1_1;завоеванием;la conquкte;Eroberung;podbуju;una conquista;Conquista;Hуdнtбs;Dobytн;;;;;;x
bg_result1_2;победой;la victoire;Sieg;zwyciкstwa;una victoria;Vittoria;gyхzelem;vнtмzstvн;;;;;;x
bg_result1_3;успехом;succиs;Erfolg;sukcesu;un йxito;Successo;siker;ъspмch;;;;;;x
bg_result1_4;сохранением статус-кво;un statu quo;Status Quo;status quo;un mantenimiento del statu quo;Status Quo;Status Quo;Status Quo;;;;;;x
bg_result1_5;поражением;la dйfaite;Niederlage;klкski;una derrota;Sconfitta;Veresйg;Porбћka;;;;;;x
bg_result1_6;страшным бедствием;un dйsastre;Katastrofe;katastrofy;un desastre;Fiasco;Katasztrуfa;Pohroma;;;;;;x
bg_result1_7;полным унижением;une humiliation;Erniedrigung;upokorzenia;una humillaciуn;Umiliazione;megalбztatбs;Pokoшenн;;;;;;x
#$RESULT2$;;;;;;;    ;;;;;;;x
bg_result2_1;торжествующих;triomphantes;ьberlegen;triumfowaіy;vencedores;trionfante;diadalmas;vнtмznэ;;;;;;x
bg_result2_2;победоносных;victorieuses;siegreich;zwyciкїyіy;victoriosos;vincente;gyхztes;vнtмznэ;;;;;;x
bg_result2_3;удачных;couronnйes de succиs;erfolgreich;odniosіy sukces;triunfantes;grandioso;sikeres;ъspмљnэ;;;;;;x
bg_result2_4;искусных;compйtentes;kompetent;okazaіy siк kompetentne;bastante bien librados;competente;illetйkes;kompetentnн;;;;;;x
bg_result2_5;проигравших;dйfaites;unterlegen;zostaіy pokonane;derrotados;sconfitto;legyхzцtt;poraћenэ;;;;;;x
bg_result2_6;разбитых наголову;mises en dйroute;chancenlos;zostaіy rozbite w pyі;humillados;sbaragliato;irбnyнtott;na ъtмku;;;;;;x
bg_result2_7;униженных;humiliйes;chancenlos;zostaіy upokorzone;aplastados;umiliato;megalбzott;pokoшenэ;;;;;;x
#$RESULT3$;;;;;;;    ;;;;;;;x
bg_result3_1;Триумфальная;triomphante;triumphreiche;Triumfalna;triunfante;trionfante;diadalmas;vнtмznэ;;;;;;x
bg_result3_2;Победоносная;victorieuse;siegreiche;Zwyciкska;victoriosa;vincente;gyхztes;vнtмznэ;;;;;;x
bg_result3_3;Успешная;couronnйe de succиs;erfolgreiche;Pomyњlna;exitosa;grandiosa;sikeres;ъspмљnэ;;;;;;x
bg_result3_4;Неудачная;infructueuse;nicht erfolgreiche;Niepomyњlna;infructuosa;perdente;illetйkes;neъspмљnэ;;;;;;x
bg_result3_5;Бессмысленная;insensйe;sinnlose;Bezsensowna;imprudente;inutile;legyхzцtt;nesmyslnэ;;;;;;x
bg_result3_6;Гибельная;dйsastreuse;katastrophale;Katastrofalna;desastrosa;devastante;megalбzott;katastrofбlnн;;;;;;x
bg_result3_7;Унизительная;humiliante;erniedrigende;Poniїaj№ca;humillante;umiliante;irбnyнtott;pokoшujнcн;;;;;;x
#$MONARCHTITLE$ $MONARCHNAME$ $ADJECTIVE$ favoured $SLIDERNAME$.;;;;;;;    ;;;;;;;x
bg_slider_1;$MONARCHNAME$ оказывает $ADJECTIVE$ поддержку такому направлению во внутренней политике, как $SLIDERNAME$.;$MONARCHNAME$ apprйcierait $ADJECTIVE$ $SLIDERNAME$.;$MONARCHNAME$ bevorzugte $SLIDERNAME$ $ADJECTIVE$.;$MONARCHNAME$ $ADJECTIVE$ forsowaі(-a): $SLIDERNAME$.;$MONARCHNAME$ ha favorecido $ADJECTIVE$ a $SLIDERNAME$.;$MONARCHNAME$ $ADJECTIVE$ ha preferito: $SLIDERNAME$.;$MONARCHNAME$ $ADJECTIVE$, elхnyben rйszesнtett: $SLIDERNAME$.;$MONARCHNAME$ $ADJECTIVE$ preferuje $SLIDERNAME$.;;;;;;x
bg_slider_1_1;незначительную;un peu;leicht;lekko;ligeramente;leggermente;alig;lehce;;;;;;x
bg_slider_1_2;слабую;quelque peu;etwas;nieco;en cierta medida;alquanto;valamennyire;nмjak;;;;;;x
bg_slider_1_3;некоторую;plutфt;eher;raczej;bastante;piuttosto;kevйsbй;spнљe;;;;;;x
bg_slider_2_1;заметную;fortement;stark;mocno;en gran medida;fortemente;erхsen;silnм;;;;;;x
bg_slider_2_2;значительную;considйrablement;sehr;znacznie;considerablemente;considerevolmente;meglehetхsen;vэraznм;;;;;;x
bg_slider_2_3;сильную;grandement;auЯerordentlich;bardzo;en gran medida;molto;nagymйrtйkben;hodnм;;;;;;x
bg_slider_3_1;абсолютную;avec vigueur;schonungslos;niemiіosiernie;inexorablemente;crudelmente;kцnyцrtelenьl;bezohlednм;;;;;;x
bg_slider_3_2;категоричную;sans doute aucun;erbarmungslos;bezlitoњnie;de forma inapelable;spietatamente;irgalmatlanul;nemilosrdnм;;;;;;x
bg_slider_3_3;бескомпромиссную;de toute force;kompromisslos;brutalnie;de manera descarada;brutalmente;brutбlisan;brutбlnм;;;;;;x
bg_rel1;В $YEAR$ году от Рождества Христова $MONARCHNAME$ переходит в истинную веру: $RELIGION$.;En l'annйe $YEAR$, $MONARCHNAME$ se convertit а la Vraie Foi du $RELIGION$.;Im Jahre des Herrn $YEAR$, konvertierte $MONARCHNAME$  zum einzig wahren Glauben: $RELIGION$.;Roku Paсskiego $YEAR$, $MONARCHNAME$ nawrуciі(-a) siк na prawdziw№ wiarк $RELIGION$.;En el aсo $YEAR$ de nuestro Seсor, $MONARCHNAME$ se ha convertido al $RELIGION$, la verdadera fe.;Nell'anno di nostro Signore $YEAR$, $MONARCHNAME$ si convertм alla vera fede: $RELIGION$.;Az Ъr $YEAR$. esztendejйben $MONARCHNAME$ felvette a kцvetkezх nemzeti vallбst: $RELIGION$.;Lйta Pбnм $YEAR$ konvertoval $MONARCHNAME$ na pravou vнru $RELIGION$.;;;;;;x
bg_rel2;$MONARCHNAME$ §Rобрекает себя на вечные муки в дьявольской преисподней§W в $YEAR$ год от Рождества Христова, когда нашей государственной религией становится $RELIGION$.;$MONARCHNAME$ fut §R damnй а l'йternel tourment des fosses brыlantes de l'enfer§W en l'annйe $YEAR$ quand sa conversion au $RELIGION$ en fit notre religion d'Йtat.;$MONARCHNAME$ wurde §R zu ewigem Fegefeuer verdammt als §W im Jahre $YEAR$  $RELIGION$ zu unserer Staatsreligion wurde.;$MONARCHNAME$ zostaі(-a) §R skazany(-a) ma wieczne mкki piekielne §Roku Paсskiego $YEAR$, kiedy wiara $RELIGION$ staіa siк nasz№ religi№ paсstwow№.;$MONARCHNAME$ se ha ganado la condena del tormento eterno en los fuegos del Infierno en el aсo $YEAR$ del Seсor, cuando nuestro estado se ha convertido al $RELIGION$.;$MONARCHNAME$ fu §R condannato all'eterno tormento negli abissi degli inferi §W nell'anno di nostro Signore $YEAR$ quando la fede $RELIGION$ divenne la nostra religiona nazionale.;$MONARCHNAME$ §R цrцk kбrhozatra нtйltetett §W az Ъr $YEAR$. esztendejйben, mikor felvette a kцvetkezх vallбst бllamvallбskйnt: $RELIGION$.;$MONARCHNAME$ byl §R proklet k vмиnйmu utrpenн v ohni pekelnйm §W lйta Pбnм $YEAR$, kdyћ se nбboћenstvн $RELIGION$ stalo naљнm stбtnнm nбboћenstvнm.;;;;;;x
bg_rel3;$MONARCHTITLE$ $MONARCHNAME$ находит истинный путь и обращается в веру $RELIGION$ в год $YEAR$.;$MONARCHTITLE$ $MONARCHNAME$ vit le chemin de la sagesse et se convertit au $RELIGION$ en l'annйe $YEAR$.;$MONARCHTITLE$ $MONARCHNAME$ erkannte  im Jahre des Herrn $YEAR$ $RELIGION$ als seinen Glauben.;$MONARCHTITLE$ $MONARCHNAME$ wybraі sіuszn№ drogк, zmieniaj№c wiarк na $RELIGION$ Roku Paсskiego $YEAR$.;$MONARCHTITLE$ $MONARCHNAME$ ha visto de la virtud y se ha convertido al $RELIGION$ en el aсo $YEAR$. ;Il $MONARCHTITLE$ $MONARCHNAME$ ha visto la retta via e si и convertito alla fede $RELIGION$ nell'anno $YEAR$.;$MONARCHNAME$ $MONARCHTITLE$ meglбtta az igaz utat - $RELIGION$ -, s csatlakozott az Ъr $YEAR$. esztendejйben.;$MONARCHTITLE$ $MONARCHNAME$ uzшel cestu pravou a obrбtil se na vнru $RELIGION$ v roce $YEAR$.;;;;;;x
bg_rel4;$MONARCHTITLE$ $MONARCHNAME$ избирает кощунственную веру $RELIGION$ в черный для нас год $YEAR$.;La sombre annйe $YEAR$ vit $MONARCHTITLE$ $MONARCHNAME$ embrassй la foi sacrilиge du $RELIGION$,;Im verfluchten Jahre $YEAR$ konvertierte $MONARCHTITLE$ $MONARCHNAME$ zum kдtzerischen $RELIGION$,;Roku Paсskiego $YEAR$, $MONARCHTITLE$ $MONARCHNAME$ przyj№і њwiкtokradcz№ wiarк $RELIGION$,;El aciago aсo de $YEAR$ ha presenciado cуmo Su Honorable $MONARCHTITLE$ $MONARCHNAME$ abrazaba las sacrнlegas creencias del $RELIGION$.;Nell'anno oscuro $YEAR$, il $MONARCHTITLE$ $MONARCHNAME$ abbracciт la fede sacrilega di $RELIGION$,;$YEAR$ sцtйt йvйben $MONARCHNAME$ $MONARCHTITLE$ felvette a kцvetkezх vallбst: $RELIGION$.;Prokletйho roku $YEAR$ pшijal $MONARCHTITLE$ $MONARCHNAME$ heretickou vнru $RELIGION$,;;;;;;x
MISS_BUILD;Мы не можем отправить миссионера в провинцию, в которой идет строительство.;Vous ne pouvez envoyer un missionaire ici tant qu'une amйlioration de la province est en cours.;Ihr kцnnt hierher keine Missionare schicken wдhrend man an einer Provinzverbesserung arbeitet.;Nie moїesz wysіaж misjonarza do prowincji, w ktуrej budowane s№ ulepszenia.;No podйis enviar un misionero mientras se estй construyendo una mejora en la provincia.;Non puoi inviare un misisonario qui durante un miglioramento della provincia.;Amнg egy provinciafejlesztйs folyamatban van, nem kьldhetsz hittйrнtхket.;Nelze vyslat misionбшe, dokud probнhб vэstavba provinиnнho vylepљenн.;;;;;;x
bg_sbuilding_1;$MONARCHTITLE$ $MONARCHNAME$ $DESCRIPTIVEADJECTIVE$ $CONSTRUCTIONADJECTIVE$ здание $SBUILDINGNAME$ в провинции $PROVINCE$.;$MONARCHTITLE$ $MONARCHNAME$ $CONSTRUCTIONADJECTIVE$ $DESCRIPTIVEADJECTIVE$ un bвtiment de type $SBUILDINGNAME$ en $PROVINCE$.;$MONARCHTITLE$ $MONARCHNAME$ $DESCRIPTIVEADJECTIVE$ $CONSTRUCTIONADJECTIVE$ eine $SBUILDINGNAME$ in $PROVINCE$.;$MONARCHTITLE$ $MONARCHNAME$ $DESCRIPTIVEADJECTIVE$ $CONSTRUCTIONADJECTIVE$ $SBUILDINGNAME$ w prowincji $PROVINCE$.;El (la) $MONARCHTITLE$ $MONARCHNAME$ ha $CONSTRUCTIONADJECTIVE$ $DESCRIPTIVEADJECTIVE$ un(a) $SBUILDINGNAME$ en $PROVINCE$.;Il $MONARCHTITLE$ $MONARCHNAME$ $CONSTRUCTIONADJECTIVE$ $DESCRIPTIVEADJECTIVE$ una $SBUILDINGNAME$ nella provincia di $PROVINCE$.;$MONARCHTITLE$ $MONARCHNAME$ $DESCRIPTIVEADJECTIVE$ $CONSTRUCTIONADJECTIVE$ egy $SBUILDINGNAME$, itt: $PROVINCE$.;$MONARCHTITLE$ $MONARCHNAME$ $DESCRIPTIVEADJECTIVE$ $CONSTRUCTIONADJECTIVE$ $SBUILDINGNAME$ v $PROVINCE$.;;;;;;x
bg_sbuilding_2;В царствование $DESCRIPTIVEAJECTIVE2$ правителя $MONARCHNAME$ $CONSTRUCTIONADJECTIVE2$ здание $SBUILDINGNAME$ в провинции $PROVINCE$.;En son rиgne $DESCRIPTIVEAJECTIVE2$,  $MONARCHTITLE$ $MONARCHNAME$ vit  $CONSTRUCTIONADJECTIVE2$ un imposant bвtiment ( $SBUILDINGNAME$) en $PROVINCE$.;Die $DESCRIPTIVEAJECTIVE2$ Herrschaft von  $MONARCHTITLE$ $MONARCHNAME$ sah die $CONSTRUCTIONADJECTIVE2$ einer $SBUILDINGNAME$ in $PROVINCE$.;$MONARCHTITLE$ $MONARCHNAME$ rz№dziі(-a) $DESCRIPTIVEAJECTIVE2$, co zaowocowaіo $CONSTRUCTIONADJECTIVE2$ budowli: $SBUILDINGNAME$ w prowincji $PROVINCE$.;El $DESCRIPTIVEAJECTIVE2$ reinado de Su Honorable $MONARCHTITLE$ $MONARCHNAME$, ha presenciado la $CONSTRUCTIONADJECTIVE2$ de un(a) $SBUILDINGNAME$ en $PROVINCE$.;Il regno $DESCRIPTIVEAJECTIVE2$ del $MONARCHTITLE$ $MONARCHNAME$ ha visto la $CONSTRUCTIONADJECTIVE2$ di una struttura $SBUILDINGNAME$ nella provincia di $PROVINCE$.;A $DESCRIPTIVEAJECTIVE2$ uralkodбsa $MONARCHTITLE$ $MONARCHNAME$ lбtta $CONSTRUCTIONADJECTIVE2$ egy $SBUILDINGNAME$, itt: $PROVINCE$.;Vlбda $DESCRIPTIVEAJECTIVE2$ monarchy $MONARCHTITLE$ $MONARCHNAME$ byla svмdkem $CONSTRUCTIONADJECTIVE2$ $SBUILDINGNAME$ v $PROVINCE$.;;;;;;x
#$CONSTRUCTIONADJECTIVE$;;;;;;;    ;;;;;;;x
bg_ca_1_1;строит;йdifia;baute;zbudowaі(-a);levantado;ha costruito;megйpнtette;postaveno;;;;;;x
bg_ca_1_2;основывает;fonda;grьndete;zaіoїyі(-a);fundado;ha fondato;йpнtette;zaloћeno;;;;;;x
bg_ca_1_3;воздвигает;construisit;kontruierte;skonstruowaі(-a);construido;ha eretto;йpнtette;zkonstruovбno;;;;;;x
bg_ca_1_4;создает;йtablit;grьndete;zaіoїyі(-a);establecido;ha stabilito;megalapнtotta;zaloћeno;;;;;;x
bg_ca_1_5;учреждает;institua;errichtete;ustanowiі(-a);instituido;ha istituito;megalapнtotta;uvedeno do ъшadu;;;;;;x
#$CONSTRUCTIONADJECTIVE2$;;;;;;;    ;;;;;;;x
bg_ca_2_1;строится;s'йdifier;Errichtung;wzniesieniem;edificaciуn;costruzione;йpьlet;budova;;;;;;x
bg_ca_2_2;основывается;se fonder;Grьndung;zaіoїeniem;fundaciуn;fondazione;йpьlet;zaklбdajнcн;;;;;;x
bg_ca_2_3;воздвигается;se construire;Konstruktion;konstrukcj№;construcciуn;edificazione;йpьlet;konstrukce;;;;;;x
bg_ca_2_4;создается;s'йtablir;Einrichtung;zaіoїeniem;implantaciуn;nascita;йpьlet;instituce;;;;;;x
bg_ca_2_5;учреждается;s'instituer;Institution;ustanowieniem;instituciуn;istituzione;йpьlet;instituce;;;;;;x
#$DESCRIPTIVEADJECTIVE$;;;;;;;   ;;;;;;;x
bg_da_1_1;разумно;avec justesse;gerecht;sprawiedliwie;adecuadamente;equamente;igazsбgosan;spravedlivм;;;;;;x
bg_da_1_2;мудро;sagement;weise;m№drze;con sensatez;saggiamente;bцlcsen;moudшe;;;;;;x
bg_da_1_3;щедро;gйnйreusement;groЯzьgig;hojnie;de forma generosa;generosamente;nagylelkыen;velkoryse;;;;;;x
bg_da_1_4;блестяще;glorieusement;glorreich;wspaniale;gloriosamente;gloriosamente;dicsхsйgesen;slavnм;;;;;;x
bg_da_1_5;милостиво;gracieusement;gьtig;іaskawie;amablemente;misericordiosamente;kegyesen;laskavм;;;;;;x
#$DESCRIPTIVEADJECTIVE2$;;;;;;;    ;;;;;;;x
bg_da_2_1;справедливого;de justice;gerechte;sprawiedliwie;justo;giusto;helyes;шбdnэ;;;;;;x
bg_da_2_2;успешного;prospиre;erfolgreiche;skutecznie;prуspero;prospero;elхnyцs;prosperujнcн;;;;;;x
bg_da_2_3;благополучного;florissant;florierende;efektywnie;floreciente;fiorente;virбgzу;vzkvйtajнcн;;;;;;x
bg_da_2_4;славного;glorieux;glorreiche;wspaniale;glorioso;glorioso;dicsхsйges;slavnэ;;;;;;x
bg_da_2_5;мудрого;sage et juste;weise;m№drze;juicioso;saggio;bцlcsen;moudrэ;;;;;;x
bg_pl_1;Во время $PRONOUN$ правления $GAINED$ следующие провинции: $PROVINCE$. ;Durant $PRONOUN$ rиgne les provinces de : $PROVINCE$ furent $GAINED$.;Wдhrend $PRONOUN$ Herrschaft die Provinzen $PROVINCE$ wurden $GAINED$.;Podczas $PRONOUN$ panowania $GAINED$ prowincje $PROVINCE$.;Durante $PRONOUN$ reinado, se ha(n) $GAINED$ la(s) provincia(s) de $PROVINCE$.;Durante il $PRONOUN$ regno le province di $PROVINCE$ furono $GAINED$.;$PRONOUN$ uralkodбsa alatt a $PROVINCE$ provinciбk helyzete a нgy alakult: $GAINED$.;V prщbмhu vlбdy $PRONOUN$ provincie $PROVINCE$ byly $GAINED$.;;;;;;x
bg_pl_2;В царствование правителя $MONARCHNAME$ $GAINED$ следующие провинции: $PROVINCE$. ;Pendant l йpoque de $MONARCHNAME$  $PROVINCE$ etaient $GAINED$.;Unter der Herrschaft von $MONARCHNAME$ wurde(n) die Provinz(en) $PROVINCE$ $GAINED$.;W trakcie, gdy krajem rz№dziі(-a) $MONARCHNAME$, $GAINED$ prowincje $PROVINCE$.;El reinado de $MONARCHNAME$ ha visto cуmo se ha(n) $GAINED$ la(s) provincia(s) de $PROVINCE$.;Il regno del $MONARCHNAME$ vide le province di $PROVINCE$ $GAINED$;$MONARCHNAME$ uralkodбsa alatt a $PROVINCE$ tartomбny helyzete нgy alakult: $GAINED$.;V prщbмhu vlбdy $MONARCHNAME$ provincie $PROVINCE$ byly $GAINED$.;;;;;;x
bg_pl_his;его;Son;seiner;jego;su;suo;    ;Jeho;;;;;;x
bg_pl_her;ее;Son;ihrer;jej;su;suo;    ;Jejн;;;;;;x
bg_pl_gained;входят в состав страны;conquises;gewonnen;pozyskano;ganado;guadagnate;megszerezte;zнskбno;;;;;;x
bg_pl_lost;теряются;perdues;verloren;utracono;perdido;perse;elvesztette;ztraceno;;;;;;x
bg_new_culture;Раз за разом демонстрируя нам свою лояльность, приверженцы культуры $CULTURE$ становятся полноправными партнерами нашей могущественной нации.;La culture $CULTURE$, ayant montrй sa loyautй maintes et maintes fois fut acceptйe en tant que partenaire en plein droit dans notre puissante nation.;Die $CULTURE$en Lдnder, die ihre Loyalitдt oft unter Beweis gestellt hatten, wurden als vollwertige Provinzen userer mдchtigen Nation akzeptiert.;Ludnoњж zwi№zana z kultur№ $CULTURE$ okazaіa siк wobec nas lojalna, dlatego zaakceptowaliњmy jej istnienie w naszym potкїnym paсstwie. ;La cultura $CULTURE$, habiendo demostrado una y otra vez su lealtad, ha sido aceptada como miembro de pleno derecho en nuestra poderosa naciуn.;La cultura $CULTURE$, avendo sempre dimostrato lealtа, и stata accettata come membro dalla nostra potente nazione.;$CULTURE$, amely ъjra йs ъjra bebizonyнtotta hыsйgйt, elfogadta a teljeskцrы egyьttmыkцdйsre tett ajбnlatunkat.;Kultura $CULTURE$ opakovanм prokбzala svoji loajalitu a byla uznбna rovnocennэm partnerem naљeho slavnйho nбroda.;;;;;;x
bg_lost_culture;Приверженцы культуры $CULTURE$, коих раз за разом становится все меньше и меньше в нашем государстве, перестают быть неотъемлемой частью нашей нации.;La culture $CULTURE$, ayant sans cesse progressй dans son insignifiance dans notre empire, ne fut plus considйrйe comme importante dans notre puissante nation.;Die $CULTURE$en Provinzen, die immer insignifikanter in unserem Imperium wurden, werden nicht lдnger als wichtig fьr unsere mдchtige Nation angesehen.;Ludnoњж zwi№zana z kultur№ $CULTURE$ stopniowo traciіa na znaczeniu. Nie uwaїamy juї, aby byіa waїna dla naszego potкїnego imperium.;Por su escasa aportaciуn a nuestro imperio, la cultura $CULTURE$ ha dejado de ser importante para nuestra poderosa naciуn.;La cultura $CULTURE$, essendo diventata sempre piщ irrilevante per il nostro Impero, non и piщ stata considerata importante dalla nostra potente nazione.;The $CULTURE$, having become increasing insignificant in our empire, were no longer seen as important to our mighty nation.;Kultura $CULTURE$ se postupnм stala tak bezvэznamnou, ћe uћ pro nбљ slavnэ nбrod nenн dщleћitб.;;;;;;x
bg_emperor;В год $YEAR$ $MONARCHTITLE$ $MONARCHNAME$ становится божьей милостью императором Римским.;En l'annйe $YEAR$, $MONARCHTITLE$  $MONARCHNAME$ fut proclamй dei gratia Romanorum imperator electus semper augustus;Im Jahr $YEAR$ wurde $MONARCHTITLE$  $MONARCHNAME$ zum dei gratia Romanorum imperator electus semper augustus gekrцnt.;W roku $YEAR$ $MONARCHTITLE$ $MONARCHNAME$ zostaі koronowany. Dei gratia Romanorum imperator electus semper augustus. Wybrany przez elektorуw krуl niemiecki uzyskuje tytuі cesarza rzymskiego.;En el aсo $YEAR$, se ha proclamado dei gratia Romanorum imperator electus semper augustus a Su $MONARCHTITLE$ $MONARCHNAME$.;Nell'anno $YEAR$, $MONARCHNAME$ fu proclamato $MONARCHTITLE$, dei gratia Romanorum Imperator electus semper augustus;"$YEAR$. йvben $MONARCHNAME$ $MONARCHTITLE$ kikiбltotta: ""dei gratia Romanorum imperator electus semper augustus""";Lйta Pбnм $YEAR$ byl $MONARCHTITLE$  $MONARCHNAME$ byl prohlбљen dei gratia Romanorum imperator electus semper augustus;;;;;;x
bg_elector;В год $YEAR$ держава $COUNTRY$ удостаивается чести быть курфюрстом Священной Римской империи.;L'annйe $YEAR$ vit $COUNTRY$ voir accordйe а son dirigeant la dignitй de Prince Йlecteur du Saint Empire romain.;Im Jahre des Herrn $YEAR$ wurde $COUNTRY$ in den Kurfьrstenrang erhoben.;W roku $YEAR$ wіadca paсstwa $COUNTRY$ otrzymaі tytuі ksiкcia elektora Њwiкtego Cesarstwa Rzymskiego.;En el aсo $YEAR$, se le ha concedido a $COUNTRY$ la dignidad de ser Prнncipe Elector del Sacro Imperio Romano.;Nell'anno $YEAR$, la nazione: $COUNTRY$ conobbe il decoro del Principe Elettore del Sacro Romano Impero.;The year of $YEAR$ saw $COUNTRY$ given the dignity of Prince Elector of the Holy Roman Empire.;Lйta Pбnм $YEAR$ se zemм $COUNTRY$ stala kurfiшtem Svatй шнљe шнmskй.;;;;;;x
bg_war_3_1;$WARNAME$ продолжается в царствование правителя $MONARCHNAME$.;La $WARNAME$ continua dans le rиgne de $MONARCHNAME$.;Der $WARNAME$ setzte sich unter $MONARCHNAME$ fort.;$WARNAME$ trwaіa dalej w trakcie panowania $MONARCHNAME$.;La $WARNAME$ ha continuado durante el reinado de $MONARCHNAME$.;La $WARNAME$ continuт nel regno di $MONARCHNAME$.;A(z) $WARNAME$ folytatуdik $MONARCHNAME$ uralkodбsa alatt is.;$WARNAME$ pokraиovala za vlбdy $MONARCHNAME$.;;;;;;x
