EVTDESC6018;Ïîëèòè÷åñêèå êîíôëèêòû ñëèøêîì äîëãî èçâîäèëè íàøó ñòğàíó. Ñåé÷àñ ìû íàõîäèìñÿ â ñîñòîÿíèè øàòêîãî ğàâíîâåñèÿ, è ïîòîìó íàì ñëåäóåò ïğèíÿòü ğåøèòåëüíûå ìåğû, äàáû ğàç è íàâñåãäà âûëå÷èòü ıòó áîëåçíü è ïğåêğàòèòü ğàñïğè... ïîêà ó íàñ åñòü åùå âğåìÿ è âîçìîæíîñòü.;Les conflits politiques tourmentent notre nation depuis trop longtemps. Nous sommes dans une impasse et des mesures drastiques doivent être prises pour rétablir la prééminence de notre nation et mettre une fin à ce corps à corps avant qu'il ne soit trop tard.;Seit langem schon zermürben politische Konflikte unser Land. Wir befinden uns in einer evolutionären Sackgasse, und es bedarf drastischer Methoden, um die Glorie unserer Nation wiederherzustellen und dem inneren Zwist ein Ende zu setzen, bevor es zu spät ist.;Zbyt d³ugo nasz kraj drêczony by³ konfliktami politycznymi. Trwa okres stagnacji i nale¿y przedsiêwzi¹æ drastyczne œrodki, aby przywróciæ znaczenie pañstwa i zakoñczyæ spory zanim bêdzie za póŸno.;Los conflictos políticos han atormentado a nuestra nación durante demasiado tiempo. Estamos en un puerto muerto evolutivo. Se deben tomar medidas drásticas para recuperar la preeminencia de nuestra patria y poner fin a las luchas antes de que sea demasiado tarde.;I conflitti politici hanno tormentato la nostra nazione da troppo tempo. Siamo incappati in una stasi e dobbiamo adottare misure drastiche, per reclamare l'importanza della nostra nazione e porre fine agli scontri prima che sia troppo tardi.;Politikai konfliktusok színterévé vált országunk. Fejlõdésünk stagnál, és drasztikus változtatásokat kell kieszközölnünk annak érdekében, hogy újra talpraálljon nemzetünk.;Politické spory trápí náš národ u pøíliš dlouho. Revoluci máme za dveømi a musí bıt podniknuta drastická opatøení, abychom s kritickou situací ráznì skoncovali, ne bude pøíliš pozdì.;;;;;;x
EVTOPTA6018;Ìû íè÷åãî íå ìîæåì ñ ıòèì ïîäåëàòü;Il n'y a rien que nous puissions faire.;Wir können nichts ausrichten;Nic nie mo¿emy zrobiæ;No podemos hacer nada;Non possiamo fare niente.;Nem tehetünk semmit;Nemùeme nic dìlat;;;;;;x
EVTOPTB6018;Ïîääåğæàòü îäíó èç ñòîğîí;Soutenir une des factions;Eine der Fraktionen unterstützen;Wspieraj jedn¹ z frakcji;Apoyar a una de las facciones;Supporta una delle fazioni;Támogatjuk az egyik oldalt;Podporovat jednu z frakcí;;;;;;x
EVTOPTC6018;Íà÷àòü ïåğåãîâîğû, ÷òîáû óìåíüøèòü ïîòåğè;Entamer des négociations afin de limiter les dégâts;Verhandlungen beginnen, um den Schaden einzudämmen;Rozpocznij rokowania, aby zminimalizowaæ szkody;Empezar a negociar para minimizar el daño;Avvia le negoziazioni per ridurre al minimo i danni;Tárgyalásokat kezdeményezünk;Zahájit vyjednávání a minimalizovat škody;;;;;;x
EVTNAME6019;Ãğàæäàíñêèå áåñïîğÿäêè ïğèâîäÿò ê õàîñó;Le désordre civil tourne au chaos;Innere Unruhen werden zu Chaos;Rozruchy spo³eczne powoduj¹ chaos w pañstwie;Los desórdenes civiles derivan en caos;I disordini civili si tramutano in caos;A polgári engedetlenség káoszt okozott;Obèanské nepokoje pøerùstají v chaos;;;;;;x
EVTDESC6019;Ìåëêèå ïîëèòè÷åñêèå êîíôëèêòû óæå äëèòåëüíîå âğåìÿ èçâîäÿò íàøó ñòğàíó. Ñåé÷àñ ìû íàõîäèìñÿ â ñîñòîÿíèè øàòêîãî ğàâíîâåñèÿ, è ïîòîìó íàì ñëåäóåò ïğèíÿòü ğåøèòåëüíûå ìåğû, äàáû ğàç è íàâñåãäà âûëå÷èòü ıòó áîëåçíü è ïğåêğàòèòü ğàñïğè... ïîêà ó íàñ åñòü åùå âğåìÿ è âîçìîæíîñòü.;Des conflits politiques mineurs tourmentent notre nation depuis quelque temps. Nous sommes dans une impasse et des mesures drastiques doivent être prises pour rétablir la prééminence de notre nation et mettre une fin à ce corps à corps avant qu'il ne soit trop tard.;Seit langem schon zermürben kleine politische Konflikte unser Land. Wir befinden uns in einer evolutionären Sackgasse, und es bedarf drastischer Methoden, um die Glorie unserer Nation wiederherzustellen und den inneren Zwisten ein Ende zu setzen, bevor es zu spät ist.;Zbyt d³ugo nasz kraj drêczony by³ pomniejszymi konfliktami politycznymi. Trwa okres stagnacji i nale¿y przedsiêwzi¹æ drastyczne œrodki, aby przywróciæ znaczenie pañstwa i zakoñczyæ spory, zanim bêdzie za póŸno.;Ya hace algún tiempo que pequeños conflictos políticos atormentan a nuestra nación. Estamos en un puerto muerto evolutivo. Se deben tomar medidas drásticas para recuperar la preeminencia de nuestra patria y poner fin a las luchas antes de que sea demasiado tarde.;Conflitti politici secondari tormentano la nostra nazione da qualche tempo. Siamo incappati in una stasi e dobbiamo adottare misure drastiche, per reclamare l'importanza della nostra nazione e porre fine agli scontri prima che sia troppo tardi.;Politikai konfliktusok színterévé vált országunk. Fejlõdésünk stagnál, és drasztikus változtatásokat kell kieszközölnünk annak érdekében, hogy újra talpraálljon nemzetünk.;Rùzné politické spory trápí náš národ u pøíliš dlouho. Revoluci máme za dveømi a musí bıt podniknuta drastická opatøení, abychom s kritickou situací ráznì skoncovali, ne bude pøíliš pozdì.;;;;;;x
EVTOPTA6019;Ìû íè÷åãî íå ìîæåì ñ ıòèì ïîäåëàòü;Il n'y a rien que nous puissions faire.;Wir können nichts ausrichten;Nic nie mo¿emy poradziæ;No podemos hacer nada;Non possiamo fare niente.;Nem tehetünk semmit;Nemùeme nic dìlat;;;;;;x
EVTOPTB6019;Ïğåêğàòèòü áåñïîğÿäêè ëşáîé öåíîé;Nous stopperons ceci à n'importe quel prix.;Wir werden dem unter allen Umständen ein Ende setzen;Powstrzymamy to za wszelk¹ cenê;Hay que pararlo a toda costa;Porremo fine a tutto ciò a qualsiasi costo;Véget kell vetnünk ennek, bármi áron!;Tohle musíme zastavit za kadou cenu;;;;;;x
EVTNAME6020;Íîâûå âëèÿòåëüíûå ôğàêöèè;Nouvelles factions;Neue Fraktionen;Nowe frakcje;Aparecen nuevas facciones con poder;Nuovi poteri di fazione;Új párt;Nové frakèní síly;;;;;;x
EVTDESC6020;Ïîÿâèâøèåñÿ ñğåäè ïğîäîëæàşùåãîñÿ õàîñà íåáîëüøèå, íî âëèÿòåëüíûå ãğóïïèğîâêè íà÷àëè áîğîòüñÿ ìåæäó ñîáîé çà âëàñòü, ïûòàÿñü ïåğåòàùèòü íà ñâîş ñòîğîíó âàæíûõ ïåğñîí èç íàøåãî îêğóæåíèÿ.;Au milieu du chaos ambiant, de petites mais puissantes factions ont émergé et chacune d'entre elles essaie de prendre le dessus en influençant des membres importants de notre cour pour qu'ils soutiennent sa cause.;Aus dem ganzen Chaos haben sich kleine, aber mächtige Fraktionen herausgeschält, von denen jede die Oberhand zu gewinnen sucht, indem sie einflussreich Adlige unseres Hofes auf die Seite ihrer Sache zu ziehen versuchen.;W ogólnym chaosie pojawi³y siê niewielkie, ale potê¿ne frakcje i ka¿da z nich stara siê zyskaæ przewagê nad pozosta³ym, próbuj¹c pozyskaæ dla swojej sprawy wa¿nych notabli na dworze królewskim.;En medio del caos constante, han aparecido facciones pequeñas, aunque poderosas, y cada una está intentando ganar cotas de poder influyendo en importantes nobles de la corte para que se alineen con ellas y su causa.;Nel bel mezzo di questo caos, sono emerse piccole ma potenti fazioni. Ognuna cerca di guadagnare vantaggio influenzando importanti nobili della nostra corte, per far sì che si schierino con loro e ne appoggino la causa.;A kavarodás közben kisebb pártok jöttek létre, melyek most oly módon próbálnak meg hatalomra szert tenni, hogy az oldalukra állítják a nagyobb nemesi családokat és udvarunk kiválóságait.;Uprostøed pøetrvávajícího chaosu se objevily malé, ale mocné frakce a kadá z nich se snaí nabıt rozhodujícího vlivu tím, e si získává dùleité aristokraty u dvora pro své zámìry.;;;;;;x
EVTOPTA6020;Îêàçàòü ïîääåğæêó îäíîé èç ñòîğîí;Soutenir une des factions;Eine Seite unterstützen;Wspieraj jedn¹ ze stron;Apoyar a un bando;Supporta una fazione;Támogatjuk az egyik oldalt;Podporovat jednu stranu;;;;;;x
EVTOPTB6020;Íå ïîääåğæèâàòü íèêîãî;Ne soutenir aucune faction;Keine Fraktion unterstützen;Nie wspieraj ¿adnej frakcji;No apoyar a ninguna facción;Non supportare alcuna fazione;Nem támogatunk egyetlen pártot sem;Nepodporovat ádnou frakci;;;;;;x
EVTNAME6021;Ôğàêöèÿ òğåáóåò ôèíàíñîâîé ïîìîùè;Demande d'aide financière d'une faction;Fraktion fordert Finanzhilfe an;Frakcja prosi o pomoc finansow¹;Una facción solicita ayuda económica;La fazione richiede aiuto finanziario;Egy párt anyagi segítséget kér;Frakce poaduje finanèní pomoc;;;;;;x
EVTDESC6021;Ó íåêîòîğûõ ó÷àñòíèêîâ âîéíû ñğåäñòâà ïîäõîäÿò ê êîíöó, è êîå-êòî óæå îáğàòèëñÿ ê íàì çà ôèíàíñîâîé ïîääåğæêîé. Åñëè ìû âëîæèì äåíüãè â ãğóïïèğîâêó, êîòîğàÿ ïîëüçóåòñÿ íàøèì ğàñïîëîæåíèåì, âîçìîæíî, îíà ñóìååò ïîáåäèòü îñòàëüíûõ ïğîòèâíèêîâ è îñòàíîâèòü áåñïîğÿäêè.;Le trésor de guerre commence à s'épuiser pour plusieurs des combattants et quelques-uns demandent un soutien financier. Si nous investissons sagement, notre faction préférée pourrait l'emporter sur les autres et mettre fin à cette agitation.;Bei manchen der Kombattanten geht die Kriegskasse zur Neige, daher bitten einige um Finanzhilfe. Wenn wir unser Geld weise investieren, könnte die für uns günstigste Fraktion ihre Gegner besiegen und dem Unruhen ein Ende setzen.;Kiesa walcz¹cych stron zaczyna œwieciæ pustkami, st¹d ich proœby o wsparcie finansowe. Jeœli m¹drze zainwestujemy pieni¹dze, byæ mo¿e naszej faworyzowanej frakcji uda siê pokonaæ przeciwników i zakoñczyæ to ca³e zamieszanie.;Varios combatientes se están quedando sin fondos y, como resultado, algunos piden ayuda económica. Si invertimos bien el dinero, nuestra facción favorita podrá imponerse a los demás contendientes y pondrá fin al tumulto.;I forzieri della guerra iniziano a esaurirsi per molti combattenti e, quindi, alcuni chiedono supporto finanziario. Se investiamo il nostro denaro saggiamente, la nostra fazione preferita potrebbe superare gli altri avversari e porre fine ai tumulti.;A háború kezdi felemészteni mindenki kincstárát, és ezért már akadnak páran, akik anyagi segítséget kérnek. Ha ügyesen kezeljük a helyzetet, akkor az általunk favorizált párt talán képes lesz felülkerekedni a zûrzavaron.;Váleèné vıdaje ponìkud vyèerpávají nìkteré bojující strany a ty zaèínají poadovat finanèní podporu. Investujeme-li své peníze uválivì, mohou námi podporované frakce porazit své oponenty a ukonèit celı ten zmatek.;;;;;;x
EVTOPTA6021;Îêàçàòü ïîääåğæêó;Envoyer du soutien;Unterstützen;Udziel wsparcia;Prestarles apoyo;Presta supporto;Támogatást küldünk;Poskytnout podporu;;;;;;x
EVTOPTB6021;Ïğîèãíîğèğîâàòü èõ ïğîñüáû;Ignorer les demandes;Ihre Bitten ignorieren;Zignoruj ich proœby;Hacer oídos sordos a sus súplicas;Ignorane le suppliche;Nem foglalkozunk velük;Ignorovat jejich ádost;;;;;;x
EVTNAME6022;Íàøà ôğàêöèÿ ìîæåò ğàñêîëîòüñÿ;La faction favorite menace de voler en éclats;Die für uns günstigste Fraktion droht sich zu spalten;GroŸba podzia³ów w faworyzowanej frakcji;Peligro de escisión en nuestra facción favorita;La fazione preferita minaccia di separarsi;A kedvenc pártunkat a széthulls fenyegeti;Oblíbená frakce se mùe rozpadnout;;;;;;x
EVTDESC6022;Ê íàøåìó ñîæàëåíèş, íà ëèäåğà ôğàêöèè, ïîëüçóşùåéñÿ íàøèì ğàñïîëîæåíèåì, ñòàëè îêàçûâàòü âëèÿíèå íåèçâåñòíûå. Â ğåçóëüòàòå âìåñòî îäíîé ãğóïïû, ìû ïîëó÷èëè äâå íîâûå ãğóïïèğîâêè, ñğàæàşùèåñÿ çà ğåñóğñû.;Il est venu à notre attention qu'un individu d'origine inconnue est parvenu à circonvenir l'opinion du chef de notre faction privilégiée. En conséquence, nous faisons maintenant face à deux groupes assoiffés de pouvoir pour eux-mêmes au lieu d'un.;Es ist uns zu Ohren gekommen, dass ein Individuum unbekannter Herkunft die Meinungen des Führers der uns günstigsten Fraktion zu ändern. Als Resultat sehen wir nun zwei Gruppen statt einer ins Auge, die nach individueller Macht streben.;Dosz³o do naszych uszu, ¿e pozycja przywódcy naszej faworyzowanej frakcji zosta³a zachwiana w wyniku dzia³añ pewnego cz³owieka niewiadomego pochodzenia. W konsekwencji stoimy przed mo¿liwoœci¹ zaistnienia dwóch grup walcz¹cych o w³adzê, zamiast jednej.;No hemos enterado de que un personaje de origen desconocido ha conseguido influir en el parecer del líder de nuestra facción favorita. A consecuencia de ello, ahora nos encontramos con dos grupos sedientos de poder para sí, en vez de uno.;Ci è giunta alla nostra attenzione che un individuo di origine sconosciuta è riuscito a influenzare l'opinione del leader della nostra fazione preferita. Di conseguenza, ora dobbiamo affrontare due (e non uno!) nuovi gruppi assetati di potere individuale.;Tudomásunkra jutott leghûbb pártunk vezetõje eddig tõle távol álló irányzat befolyása alá állt, és a párttagok egy része nem szimpatizál ezzel. Most úgy néz ki, hogy nem egy, hanem két riválissal kell szembenéznünk.;Dozvìdìli jsme se, e kdosi neznámı zaèal ovlivòovat mínìní vùdce naší oblíbené frakce. A místo toho tu nyní máme dvì frakce íznící po moci, ne u pouze jednu.;;;;;;x
EVTOPTA6022;Ïîçâîëèòü èì ğàçäåëèòüñÿ;Qu'ils partent en pièces !;Lasst sie sich nur aufspalten;Niech siê podziel¹;Que se escindan;Lasciali separare;Szakadjanak csak két részre;Jen a se rozdìlí;;;;;;x
EVTOPTB6022;Âñòàòü íà ñòîğîíó îäíîé èç ãğóïïèğîâîê;Prendre parti pour une des factions;Auf die Seite einer der Fraktionen schlagen;Stañ po stronie jednej z frakcji;Alinearse con una de las nuevas facciones;Alleati con una delle nuove fazioni;Az egyiket támogatjuk;Spojit se s jednou z frakcí;;;;;;x
EVTOPTC6022;Ïğèçâàòü ëèäåğîâ ôğàêöèé ê ïåğåãîâîğàì;Appeler les chefs de faction pour entamer des négociations;Fraktionsführer zusammenrufen, um Verhandlungen zu beginnen;Zwo³aj spotkanie przywódców frakcji, aby rozpocz¹æ rokowania;Hacer llamar a los líderes de las facciones para negociar;Convoca i leader della fazione per avviare le negoziazioni;Kihallgatjuk a vezetõt;Povolat vùdce frakce a zaèít vyjednávat;;;;;;x
EVTNAME6023;Âñåîáùàÿ âîéíà âñåõ ñî âñåìè;La guerre totale fait éruption en interne;Totaler Krieg bricht im Lande aus;Wybuch totalnej wojny domowej;Estalla una guerra total interna;La guerra emerge internamente;Totális háború robbant ki;Hrozí vnitøní totální válka;;;;;;x
EVTDESC6023;Òî, ÷òî âíà÷àëå êàçàëîñü íàì íåçíà÷èòåëüíûìè ñòû÷êàìè ìåæäó ôğàêöèÿìè, òåïåğü ïåğåğîñëî â íàñòîÿùóş âîéíó. Ïîïğàâèòü ïîëîæåíèå ñğàçó è ïîëíîñòüş íàì íå óäàñòñÿ, íî åñëè ìû ñåé÷àñ æå íå îòğåàãèğóåì íà ïğîèñõîäÿùåå, âñêîğå íàøà äåğæàâà áóäåò ïîëíîñòüş ğàçğóøåíà.;Ce qui avait initialement débuté par des disputes mineures entre différentes factions a tourné au véritable enfer. Le temps presse : si nous voulons agir, c'est le moment. Sinon, notre nation tombera en miettes sous nos yeux. ;Was als kleinere Zusammenstöße zwischen verschiedenen Fraktionen begann, hat sich zu reinem Chaos entwickelt. Wir haben nicht viel Zeit, dies ungeschehen zu machen, wenn wir also handeln wollen, muss es jetzt geschehen, oder unser Land wird vor unseren Augen zusammenbrechen.;Niewielkie spory pomiêdzy ró¿nymi frakcjami przerodzi³y siê w otwart¹ walkê. Nie mamy zbyt wiele czasu, aby to zaradziæ tej sytuacji. Jeœli mamy dzia³aæ, to zróbmy to teraz, bo inaczej to pañstwo rozpadnie siê na naszych oczach.;Lo que en un principio parecía una pugna menor entre distintas facciones se ha convertido en un caos absoluto. No tenemos mucho tiempo para arreglarlo. Si queremos actuar, ahora es el momento. De lo contrario, la nación se descompondrá ante nuestros ojos.;Ciò che all'inizio era iniziato come conflitti minori fra diverse fazioni è diventato ora un vero pandemonio. Non abbiamo molto tempo per risolvere la situazione: se non agiamo prontamente, la nazione si sbriciolerà davanti ai nostri occhi!;Ami eredetileg egyszerû nézeteltérésnek indult az egyes pártok között, az valóságos háborúba torkollt. Valamit tennünk kell, méghozzá minél elõbb, mert az idõ ellenünk dolgozik!;Co bylo zpoèátku nevelkım støetnutím dvou rùznıch frakcí, stalo se postupnì katastrofou. Nemáme moc èasu a musíme jednat – jinak se náš národ rozpadne.;;;;;;x
EVTOPTA6023;Ìû íè÷åãî íå ìîæåì ñäåëàòü;Nous ne pouvons rien y faire.;Wir können nichts daran ändern;Nic na to nie poradzimy;No podemos hacer nada al respecto;Non possiamo farci niente.;Semmit nem tehetünk ellene;Nemùeme s tím dìlat nic;;;;;;x
EVTOPTB6023;Ïîïûòàòüñÿ âûëå÷èòü ñàìûå ñòğàøíûå ÿçâû;Essayons de supprimer les points les plus chauds.;Versuchen wir, das Schlimmste auszubügeln;Spróbuj interwencji w miejscach zapalnych;Intentar contener los lugares más conflictivos;Cerca di sopprimere gli individui più pericolosi;Megpróbáljuk megoldani a legkritikusabb kérdéseket;Pokusit se potlaèit nejhorší projevy;;;;;;x
EVTNAME6024;Õàîñ â ñîñåäíåé ñòğàíå;Chaos dans le pays voisin;Chaos im Nachbarland;Chaos w s¹siednim pañstwie;Caos en un país vecino;Caos nel paese confinante;Káosz a szomszédos országban;Chaos v sousední zemi;;;;;;x
EVTDESC6024;Ïîãëîòèâøèé ñîñåäåé õàîñ ìåäëåííî ïğîäâèãàåòñÿ ê íàøèì ãğàíèöàì. Ğàçóìååòñÿ, ìîæíî ñêàçàòü, ÷òî îíè ñàìè äîëæíû ğåøàòü ñâîè ïğîáëåìû, íî íå â ıòîì ñëó÷àå. Ìîæåò, íàì ñòîèò ïîìî÷ü èì?;Le chaos qui a englouti notre voisin rampe lentement vers nos frontières. Contrairement à ce que l'on aurait pu croire, ils n'ont pas réussi à résoudre leurs petits problèmes. Devrions-nous les aider ?;Das Chaos in unserem Nachbarland kriecht langsam in Richtung unserer Grenzen. Man sollte denken, sie seien in der Lage, ihre eigenen Problemchen im Griff zu haben, aber das scheint nicht der Fall zu sein. Sollen wir versuchen, ihnen zu helfen?;Chaos, który ogarn¹³ s¹siednie pañstwo zbli¿a siê powoli do naszych granic. Wydawaæ by siê mog³o, ¿e bêdzie ono w stanie poradziæ sobie z tymi problemami, ale najwyraŸniej tak nie jest. Czy powinniœmy spróbowaæ im pomóc?;El caos que ha engullido a nuestro vecino se está acercando poco a poco a nuestras fronteras. En un principio pensamos que podrían arreglar sus rencillas por sí mismos, pero no ha sido el caso. ¿Intentamos ayudarles?;Il caos che ha inghiottito il nostro vicino sta lentamente avvicinandosi ai nostri confini. Pensavi che sapessero gestire i loro problemi secondari, ma a quanto pare non è così. Dovremmo aiutarli?;A szomszéd országban lévõ totális zûrzavar egyre közeledik határainkhoz. Az ember azt gondolná, hogy meg tudják oldani  saját gondjaikat, de úgy tûnik, ezúttal elkéne nekik egy kis segítség.;Chaos, kterı zachvátil naše sousedy, se pomalu blíí i k našim hranicím. Jeden by se domníval, e své problémy zvládnou sami, ale ne. Nemìli bychom jim pomoci?;;;;;;x
EVTOPTA6024;Ìû íè÷åì íå ìîæåì èì ïîìî÷ü;Nous ne pouvons nous le permettre.;Wir können uns nicht leisten, ihnen zu helfen;Nie jesteœmy w stanie im pomóc;No podemos permitirnos el lujo de ayudarles;Non possiamo permetterci di aiutarli.;Nem engedhetünk meg magunknak egy ilyen beavatkozást;Nemùeme si dovolit jim pomáhat;;;;;;x
EVTOPTB6024;Îáåñïå÷èòü çàùèòó íàøèõ ãğàíèö;Sécurisons nos frontières.;Unsere eigenen Grenzen sichern;Zabezpiecz nasze granice;Asegurar las fronteras;Fortifichiamo i nostri confini.;Biztosítjuk határainkat;Zabezpeèit vlastní hranice;;;;;;x
EVTOPTC6024;Îáåñïå÷èòü çàùèòó íàøèõ ãğàíèö è ïîìî÷ü èì;Sécurisons nos frontières et envoyons de l'aide.;Unsere eigenen Grenzen sichern und Hilfe entsenden;Zabezpiecz nasze granice i wyœlij pomoc;Asegurar las fronteras y enviarles ayuda;Fortifichiamo i nostri confini e inviamo aiuto.;Biztosítjuk határainkat és segítséget küldünk;Zabezpeèit vlastní hranice a poslat pomoc;;;;;;x
EVTNAME6025;Íàøà äåğæàâà ğàñïàäàåòñÿ íà ÷àñòè;Notre pays a explosé;Unser Land ist zersplittert;Rozpad naszego pañstwa;El país se ha escindido;Il nostro paese si è separato;Országon több részre szakadt;Naše zemì se rozdìlila;;;;;;x
EVTDESC6025;Ñèëüíûå ğàçíîãëàñèÿ ìåæäó ğàçëè÷íûìè ïîëèòè÷åñêèìè ïàğòèÿìè ğàñêîëîëè íàøó íàöèş. Ñåé÷àñ íàì âğÿä ëè óäàñòñÿ îáúåäèíèòü ñòğàíó, íî âñå æå ñòîèò ïîïûòàòüñÿ.;Les forts désaccords entre les différents groupes politiques ont fait éclater notre nation en plusieurs fragments plus petits. L'unification semble improbable en ce moment mais nous ne devons pas perdre espoir.;Die großen Meinungsverschiedenheiten zwischen den einzelnen politischen Gruppierungen haben unsere Nation in mehrere Fraktionen aufgespalten. Einigung scheint momentan unerreichbar, aber wir sollten nicht so schnell aufgeben.;Ogromne spory pomiêdzy ró¿nymi grupami politycznymi podzieli³y nasze pañstwo na kilka czêœci. Zjednoczenie obecnie jest ma³o prawdopodobne, ale nie powinniœmy tak ³atwo z niego rezygnowaæ.;Las acusadas diferencias entre los distintos grupos políticos han escindido la nación, dividiéndola en varios fragmentos más pequeños. La unificación se antoja improbable por ahora, pero no deberíamos rendirnos tan fácilmente.;I forti disaccordi fra i vari gruppi politici ha separato la nostra nazione in tanti frammenti minori. L'unificazione pare impossibile al momento, ma non dovremmo gettare la spugna.;A politikai csoportosulások közti nézeteltérések hatására országunk több kisebb részre szakadt. Az egyesítés jelen pillanatban esélytelen, ám nem szabad feladnunk.;Silné spory mezi rùznımi politickımi frakcemi rozdìlily náš národ na nìkolik menších frakcí. Nezdá se, e by se v tento moment náš národ dokázal znovu sjednotit, ale nemìli bychom se vzdávat tak snadno.;;;;;;x
EVTOPTA6025;Âñå îêîí÷åíî, ïóñòü èäóò ñ ìèğîì;C'est fini, laissons faire !;Es ist vorbei, lasst sie gehen;To ju¿ koniec. Puœciæ ich wolno.;Se acabó, que hagan lo que quieran;È finita: lasciali andare.;Vége… Hagyjuk õket elszakadni;Je po všem, a jdou;;;;;;x
EVTOPTB6025;Îáúåäèíèòü íàøè ñèëû è çàáûòü îá ıòîì;Consolidons nos forces et oublions-les.;Sammeln wir unsere Kräfte und vergessen wir sie;Skonsoliduj nasze si³y i zapomnij o nich;Consolidemos nuestras fuerzas y olvidémonos de ellos;Consolida le nostre armate e scordati di loro;Konszolidáljuk erõinket és hagyjuk õket elszakadni.;Zkonsolidovat naše síly a zapomenout na nì;;;;;;x
EVTOPTC6025;Êîãäà-íèáóäü ìû îòîìñòèì çà ıòî;Un jour, nous nous vengerons.;Eines Tages wird unser Tag der Rache kommen;Jeszcze kiedyœ siê zemœcimy;Algún día nos vengaremos;Un giorno, avremo la nostra vendetta.;Bosszút állunk;Však se jednoho dne pomstíme;;;;;;x
EVTNAME6026;Ïîÿâëåíèå âëèÿòåëüíûõ ôğàêöèé;Des factions dominantes émergent;Dominante Fraktionen treten hervor;Pojawiaj¹ siê dominuj¹ce frakcje;Aparecen facciones dominantes;Le fazioni dominanti emergono;Új pártok…;Objevují se dominantní frakce;;;;;;x
EVTDESC6026;Â çàòÿíóâøåìñÿ êîíôëèêòå ñëó÷èëñÿ íîâûé ïîâîğîò: çà ïîñëåäíèå íåñêîëüêî íåäåëü íåáîëüøèå ôğàêöèè ğåçêî óâåëè÷èëè ñâîş ñèëó è âëèÿíèå. İòè ãğóïïèğîâêè ìîãóò ïğåäñòàâëÿòü äëÿ íàñ ñåğüåçíóş óãğîçó.;Le conflit a pris un tour inattendu. Quelques-unes des factions les plus petites ont considérablement renforcé leur pouvoir et leur influence au cours des dernières semaines. Ces groupes risquent de poser de graves problèmes s'ils ne sont pas correctement maniés.;Der Konflikt hat eine unverhoffte Wendung genommen - einige der kleineren Fraktionen haben in den letzten Wochen immens an Macht und Einfluss gewonnen. Diese Gruppen könnten sich als ernsthafte Bedrohung herausstellen, wenn wir uns nicht vorsehen.;Konflikt przybra³ dosyæ niespodziewany obrót, poniewa¿ w ci¹gu kilku ostatnich tygodni niektórym z pomniejszych frakcji uda³o siê znacz¹co zwiêkszyæ w³adzê i wp³ywy. Te ugrupowania mog¹ stanowiæ powa¿ne zagro¿enie, jeœli nie zostan¹ przedsiêwziête odpowiednie kroki.;El conflicto ha dado un giro inesperado. Algunas de las facciones más pequeñas han crecido mucho en poder e influencia durante los meses pasados. Estos grupos podrían representar una grave amenaza si no vamos con cuidado.;Il conflitto ha preso una svolta inaspettata, qualche fazione minore ha aumentato il proprio potere e influenza nelle ultime poche settimane. Tali gruppi rappresentano una pericolosa minaccia, se non gestiti con cura.;Míg mindenki a vezetõ pártok marakodásával volt elfoglalva, pár kisebb csoportosulás sikeresen növelte befolyását. Ha nem figyelünk rájuk oda, ezek a csoportosulások még sok bajt okozhatnak.;Konflikt nabral neèekanı smìr, nìkteré malé frakce v uplynulıch tıdnech zvìtšily svùj vliv a moc. Tyto skupiny by se mohly stát nebezpeènou hrozbou.;;;;;;x
EVTOPTA6026;Áîğîòüñÿ ñ íèìè äî êîíöà;Combattons-les !;Kampf bis zum Letzten;Zwalczaj je;Combatir esto;Combatti;Megoldjuk, fegyverrel;Vyøešit to;;;;;;x
EVTOPTB6026;Íà÷àòü ïåğåãîâîğû ìåæäó ëèäåğàìè ôğàêöèé;Négocions un accord entre les factions majeures.;Eine Einigung zwischen den Fraktionen ausverhandeln;Wynegocjuj porozumienie pomiêdzy frakcjami;Negociar un acuerdo entre todas las facciones principales;Negozia un insediamento fra tutte le principali fazioni;Tárgyalunk minden vezetõ párttal;Sjednat mír mezi hlavními frakcemi;;;;;;x
EVTNAME6027;Ñğûâ ïåğåãîâîğîâ;Les négociations capotent;Verhandlungen brechen zusammen;Za³amanie rokowañ;Ruptura de las negociaciones;Le negoziazioni vanno all'aria;Kudarcba fulladt tárgyalások;Jednání selhalo;;;;;;x
